uf,muni_key,year,value_dis_main,n_loans_main,value_dis_pa,n_loans_pa,in_main,in_pa
SC,TROMBUDO CENTRAL,2010,370000,1,370000,1,TRUE,TRUE
SC,TROMBUDO CENTRAL,2011,324350,2,324350,2,TRUE,TRUE
SC,TURVO,2003,15499999,1,155000,1,TRUE,TRUE
SC,TURVO,2010,782000,1,782000,1,TRUE,TRUE
SC,TURVO,2011,636000,1,636000,1,TRUE,TRUE
SC,URUBICI,2011,477900,2,477900,2,TRUE,TRUE
SC,URUPEMA,2008,228000,1,228000,1,TRUE,TRUE
SC,URUPEMA,2011,500000,1,500000,1,TRUE,TRUE
SC,URUSSANGA,2008,632100,1,632100,1,TRUE,TRUE
SC,URUSSANGA,2010,999900,1,999900,1,TRUE,TRUE
SC,VARGEAO,2004,6593388,1,65934,1,TRUE,TRUE
SC,VARGEAO,2008,172700,1,172700,1,TRUE,TRUE
SC,VIDAL RAMOS,2004,90170,1,90170,1,TRUE,TRUE
SC,VIDAL RAMOS,2008,126750,1,126750,1,TRUE,TRUE
SC,VIDEIRA,2003,60450013,1,604500,1,TRUE,TRUE
SC,VIDEIRA,2007,799999,1,799999,1,TRUE,TRUE
SC,VITOR MEIRELES,2011,736000,1,736000,1,TRUE,TRUE
SC,VITOR MEIRELES,2012,591640,2,591640,2,TRUE,TRUE
SC,WITMARSUM,2010,1000000,1,1000000,1,TRUE,TRUE
SC,XANXERE,2005,1405184,1,140518,1,TRUE,TRUE
SC,XANXERE,2010,1173500,1,1173500,1,TRUE,TRUE
SC,XAVANTINA,2010,320000,1,320000,1,TRUE,TRUE
SC,XAXIM,2004,22599999,1,226000,1,TRUE,TRUE
SC,XAXIM,2010,1250000,1,1250000,1,TRUE,TRUE
SC,XAXIM,2011,785850,1,785850,1,TRUE,TRUE
SC,ZORTEA,2004,47394,1,47394,1,TRUE,TRUE
SE,-,2008,,,9041979,1,FALSE,TRUE
SE,-,2009,,,408365075,8,FALSE,TRUE
SE,-,2010,,,289878939,26,FALSE,TRUE
SE,-,2011,,,383000000,1,FALSE,TRUE
SE,-,2013,,,143132400,2,FALSE,TRUE
SE,ARACAJU,2004,452467436,1,,,TRUE,FALSE
SE,ARACAJU,2008,2573063,2,2573063,2,TRUE,TRUE
SE,ARACAJU,2010,24968595490,25,,,TRUE,FALSE
SE,ARACAJU,2013,4919400,2,,,TRUE,FALSE
SE,ARACAJU,2014,1236600,1,,,TRUE,FALSE
SE,ESTANCIA,2011,1800000,1,1800000,1,TRUE,TRUE
SE,ESTANCIA,2012,1671800,1,1671800,1,TRUE,TRUE
SE,SEM MUNICIPIO,2008,904197858,1,,,TRUE,FALSE
SE,SEM MUNICIPIO,2009,37727271549,8,,,TRUE,FALSE
SE,SEM MUNICIPIO,2010,3765448,1,,,TRUE,FALSE
SE,SEM MUNICIPIO,2011,38299999998,1,,,TRUE,FALSE
SE,SEM MUNICIPIO,2012,6000000,1,,,TRUE,FALSE
SE,SEM MUNICIPIO,2013,138510000,1,,,TRUE,FALSE
SP,-,2002,,,314244637,5,FALSE,TRUE
SP,-,2003,,,511340080,1,FALSE,TRUE
SP,-,2008,,,1582294568,1,FALSE,TRUE
SP,-,2009,,,290121324,14,FALSE,TRUE
SP,-,2010,,,826454036,3,FALSE,TRUE
SP,-,2012,,,3257245004,4,FALSE,TRUE
SP,-,2013,,,2172940221,3,FALSE,TRUE
SP,-,2014,,,3861731147,8,FALSE,TRUE
SP,-,2015,,,1652162442,1,FALSE,TRUE
SP,-,2017,,,475989894,1,FALSE,TRUE
SP,AMERICANA,2009,1789590,1,1789590,1,TRUE,TRUE
SP,AMERICANA,2010,3746153874,1,37461539,1,TRUE,TRUE
SP,AMPARO,2007,96660089,1,966601,1,TRUE,TRUE
SP,ANGATUBA,2008,690800,1,690800,1,TRUE,TRUE
SP,ANHEMBI,2010,998000,1,998000,1,TRUE,TRUE
SP,APARECIDA D'OESTE,2013,347600,1,,,TRUE,FALSE
SP,ARACATUBA,2002,316708926,1,3167089,1,TRUE,TRUE
SP,ARANDU,2008,299450,1,299450,1,TRUE,TRUE
SP,ARARAQUARA,2004,349917783,1,3499178,1,TRUE,TRUE
SP,ARARAQUARA,2007,2234730,2,2234730,2,TRUE,TRUE
SP,ARARAQUARA,2011,2104960,1,,,TRUE,FALSE
SP,ARARAQUARA,2012,802999,3,802999,3,TRUE,TRUE
SP,ARARAS,2013,2913757,1,2913757,1,TRUE,TRUE
SP,ARTUR NOGUEIRA,2004,300000,1,300000,1,TRUE,TRUE
SP,ASSIS,2004,357041,1,357041,1,TRUE,TRUE
SP,ATIBAIA,2006,113988933,1,1139889,1,TRUE,TRUE
SP,ATIBAIA,2010,2989500,1,2989500,1,TRUE,TRUE
SP,AVARE,2003,105013799,1,1050138,1,TRUE,TRUE
SP,BARUERI,2013,307192678,1,,,TRUE,FALSE
SP,BARUERI,2016,2487312539,2,33441575,2,TRUE,TRUE
SP,BEBEDOURO,2003,103896402,1,1038964,1,TRUE,TRUE
SP,BEBEDOURO,2009,112240525,1,1122405,1,TRUE,TRUE
SP,BEBEDOURO,2011,2301996,1,2301996,1,TRUE,TRUE
SP,BEBEDOURO,2012,1192840,1,1192840,1,TRUE,TRUE
SP,BIRIGUI,2003,1697400,1,1697400,1,TRUE,TRUE
SP,BIRITIBA-MIRIM,2004,110000,1,110000,1,TRUE,TRUE
SP,BOITUVA,2012,1250000,1,1250000,1,TRUE,TRUE
SP,BOITUVA,2014,3154275,1,3154275,1,TRUE,TRUE
SP,BOM JESUS DOS PERDOES,2002,17324999,1,173250,1,TRUE,TRUE
SP,BRAGANCA PAULISTA,2002,147999999,10,5440000,10,TRUE,TRUE
SP,BRAGANCA PAULISTA,2015,6056052,1,6124867,1,TRUE,TRUE
SP,BREJO ALEGRE,2012,692000,1,692000,1,TRUE,TRUE
SP,BROTAS,2004,35045966,1,350460,1,TRUE,TRUE
SP,CABREUVA,2014,1121500,1,1121500,1,TRUE,TRUE
SP,CAFELANDIA,2010,700000,1,700000,1,TRUE,TRUE
SP,CAFELANDIA,2012,500000,1,500000,1,TRUE,TRUE
SP,CAJAMAR,2015,2268735,2,2268735,2,TRUE,TRUE
SP,CAJATI,2005,33356517,1,333565,1,TRUE,TRUE
SP,CAJATI,2009,1205600,1,1205600,1,TRUE,TRUE
SP,CAMPINAS,2003,1677259,4,,,TRUE,FALSE
SP,CAMPINAS,2005,426720,1,,,TRUE,FALSE
SP,CAMPINAS,2007,1186500,3,,,TRUE,FALSE
SP,CAMPINAS,2008,1933173,6,,,TRUE,FALSE
SP,CAMPINAS,2009,4707168,18,,,TRUE,FALSE
SP,CAMPINAS,2010,797503,7,,,TRUE,FALSE
SP,CAMPINAS,2011,471660,3,,,TRUE,FALSE
SP,CAMPINAS,2012,9185386,5,2802104,2,TRUE,TRUE
SP,CAMPINAS,2013,1871898,2,,,TRUE,FALSE
SP,CAMPINAS,2014,4355567,1,,,TRUE,FALSE
SP,CAMPO LIMPO PAULISTA,2002,127207952,1,1272080,1,TRUE,TRUE
SP,CAPELA DO ALTO,2014,166615,1,166615,1,TRUE,TRUE
SP,CAPIVARI,2002,80783937,1,807839,1,TRUE,TRUE
SP,CAPIVARI,2007,703640,1,703640,1,TRUE,TRUE
SP,CARAGUATATUBA,2010,1833000,1,1833000,1,TRUE,TRUE
SP,CARAPICUIBA,2006,448147991,1,4481480,1,TRUE,TRUE
SP,CARDOSO,2010,1226500,1,1226500,1,TRUE,TRUE
SP,CATANDUVA,2003,1783426,1,1783426,1,TRUE,TRUE
SP,CATANDUVA,2007,1644800,1,1644800,1,TRUE,TRUE
SP,CERQUILHO,2013,1764399420,2,,,TRUE,FALSE
SP,CHARQUEADA,2004,234000,1,234000,1,TRUE,TRUE
SP,CLEMENTINA,2011,528000,1,528000,1,TRUE,TRUE
SP,COLINA,2014,240500,1,240500,1,TRUE,TRUE
SP,CONCHAL,2002,31969925,1,319699,1,TRUE,TRUE
SP,CONCHAL,2010,983500,1,983500,1,TRUE,TRUE
SP,CONCHAS,2012,1030600,1,1030600,1,TRUE,TRUE
SP,CORDEIROPOLIS,2009,518100,1,518100,1,TRUE,TRUE
SP,CORUMBATAI,2012,983000,1,983000,1,TRUE,TRUE
SP,COSMORAMA,2008,345400,1,345400,1,TRUE,TRUE
SP,COTIA,2004,670432,1,670432,1,TRUE,TRUE
SP,COTIA,2014,1491035259,1,16160191,1,TRUE,TRUE
SP,CRAVINHOS,2015,1250000,1,1250000,1,TRUE,TRUE
SP,CRISTAIS PAULISTA,2011,641000,1,641000,1,TRUE,TRUE
SP,CRUZEIRO,2006,341910,1,341910,1,TRUE,TRUE
SP,DIADEMA,2003,165330743,1,1653307,1,TRUE,TRUE
SP,DIADEMA,2004,766977646,2,7669776,2,TRUE,TRUE
SP,DIADEMA,2012,1287946601,1,12879466,1,TRUE,TRUE
SP,DRACENA,2015,1071800,1,1071800,1,TRUE,TRUE
SP,ESPIRITO SANTO DO PINHAL,2003,76748298,1,767483,1,TRUE,TRUE
SP,FERNANDO PRESTES,2014,340600,1,340600,1,TRUE,TRUE
SP,FERNANDOPOLIS,2004,98731689,1,987317,1,TRUE,TRUE
SP,FERNANDOPOLIS,2010,2718000,1,2718000,1,TRUE,TRUE
SP,FERNANDOPOLIS,2011,973500,1,973500,1,TRUE,TRUE
SP,FRANCA,2006,86785167,1,867852,1,TRUE,TRUE
SP,GARCA,2003,70940199,1,709402,1,TRUE,TRUE
SP,GARCA,2015,1014000,1,1014000,1,TRUE,TRUE
SP,GUAICARA,2008,228000,1,228000,1,TRUE,TRUE
SP,GUAPIACU,2012,420000,1,420000,1,TRUE,TRUE
SP,GUARAREMA,2009,1070000,1,1070000,1,TRUE,TRUE
SP,GUARATINGUETA,2004,178707459,1,1787075,1,TRUE,TRUE
SP,GUAREI,2010,988000,1,988000,1,TRUE,TRUE
SP,GUARULHOS,2008,1190428,1,1190428,1,TRUE,TRUE
SP,HOLAMBRA,2004,11987346,1,119873,1,TRUE,TRUE
SP,HOLAMBRA,2015,1787260,1,1860616,1,TRUE,TRUE
SP,HORTOLANDIA,2002,229292331,1,2292923,1,TRUE,TRUE
SP,HORTOLANDIA,2007,1979999,1,1979999,1,TRUE,TRUE
SP,HORTOLANDIA,2017,617400,1,,,TRUE,FALSE
SP,IGARATA,2010,1204200,1,1204200,1,TRUE,TRUE
SP,ILHA SOLTEIRA,2011,38728163,4,,,TRUE,FALSE
SP,ILHABELA,2010,548600,1,548600,1,TRUE,TRUE
SP,INDAIATUBA,2002,255464165,1,2554642,1,TRUE,TRUE
SP,INDAIATUBA,2007,1971156,2,1971156,2,TRUE,TRUE
SP,IPAUSSU,2013,1115000,1,1115000,1,TRUE,TRUE
SP,IPERO,2007,80300641,1,,,TRUE,FALSE
SP,IPEUNA,2010,1208400,1,1208400,1,TRUE,TRUE
SP,IRACEMAPOLIS,2011,785850,1,785850,1,TRUE,TRUE
SP,ITABERA,2012,1115000,1,1115000,1,TRUE,TRUE
SP,ITAI,2008,456000,1,456000,1,TRUE,TRUE
SP,ITAJOBI,2010,644572,1,644572,1,TRUE,TRUE
SP,ITANHAEM,2009,115726347,1,1157263,1,TRUE,TRUE
SP,ITANHAEM,2011,3000000,1,3000000,1,TRUE,TRUE
SP,ITAPETININGA,2012,1604000,1,1604000,1,TRUE,TRUE
SP,ITAPEVA,2010,3000000,1,3000000,1,TRUE,TRUE
SP,ITAPIRA,2002,103129999,1,1031300,1,TRUE,TRUE
SP,ITAPIRA,2005,142650,1,142650,1,TRUE,TRUE
SP,ITAPIRA,2010,1336000,1,1336000,1,TRUE,TRUE
SP,ITAPOLIS,2004,8000,1,8000,1,TRUE,TRUE
SP,ITAPOLIS,2012,1075000,1,1075000,1,TRUE,TRUE
SP,ITAPORANGA,2014,1011000,1,1011000,1,TRUE,TRUE
SP,ITAQUAQUECETUBA,2010,2651764,1,2651764,1,TRUE,TRUE
SP,ITATIBA,2003,2015616,15,2015616,15,TRUE,TRUE
SP,ITATIBA,2008,679700,1,679700,1,TRUE,TRUE
SP,ITATIBA,2010,2981200,1,2981200,1,TRUE,TRUE
SP,ITATIBA,2013,2694809,1,2827702,1,TRUE,TRUE
SP,ITU,2010,2722000,1,2722000,1,TRUE,TRUE
SP,ITU,2012,467843921,1,4678439,1,TRUE,TRUE
SP,ITUPEVA,2006,54509399,1,545094,1,TRUE,TRUE
SP,ITUPEVA,2007,825005,1,825005,1,TRUE,TRUE
SP,ITUPEVA,2009,552950,1,552950,1,TRUE,TRUE
SP,JABOTICABAL,2015,886000,1,886000,1,TRUE,TRUE
SP,JABOTICABAL,2016,545130,1,545130,1,TRUE,TRUE
SP,JACAREI,2002,209642762,1,2096428,1,TRUE,TRUE
SP,JACAREI,2007,3013700,2,3013700,2,TRUE,TRUE
SP,JACAREI,2008,6015549186,1,60155492,1,TRUE,TRUE
SP,JACAREI,2010,356399998,1,3564000,1,TRUE,TRUE
SP,JACAREI,2011,3555998694,1,35559987,1,TRUE,TRUE
SP,JACAREI,2014,3122654,1,3122654,1,TRUE,TRUE
SP,JAGUARIUNA,2003,217500,1,217500,1,TRUE,TRUE
SP,JALES,2007,34761999,1,347620,1,TRUE,TRUE
SP,JANDIRA,2004,149144606,3,2080173,3,TRUE,TRUE
SP,JARINU,2002,318000,1,318000,1,TRUE,TRUE
SP,JARINU,2014,1001000,1,1001000,1,TRUE,TRUE
SP,JAU,2004,209299999,1,2093000,1,TRUE,TRUE
SP,JOANOPOLIS,2003,12949998,1,129500,1,TRUE,TRUE
SP,JOSE BONIFACIO,2004,53811233,1,538112,1,TRUE,TRUE
SP,JUNDIAI,2006,2979801,1,2979801,1,TRUE,TRUE
SP,JUNDIAI,2007,604740272,3,8042677,3,TRUE,TRUE
SP,JUNDIAI,2008,319864,1,319864,1,TRUE,TRUE
SP,JUNDIAI,2016,2341200884,2,31221330,2,TRUE,TRUE
SP,JUNQUEIROPOLIS,2008,472144,1,472144,1,TRUE,TRUE
SP,JUNQUEIROPOLIS,2010,1035500,1,1035500,1,TRUE,TRUE
SP,LEME,2004,362250,1,362250,1,TRUE,TRUE
SP,LENCOIS PAULISTA,2004,87560799,1,875608,1,TRUE,TRUE
SP,LIMEIRA,2008,438705,1,438705,1,TRUE,TRUE
SP,LINS,2005,676816,1,676816,1,TRUE,TRUE
SP,LINS,2014,2971500,1,2971500,1,TRUE,TRUE
SP,LOUVEIRA,2002,430000,1,430000,1,TRUE,TRUE
SP,LUCELIA,2008,299996,1,299996,1,TRUE,TRUE
SP,MAIRINQUE,2006,38707382,1,387074,1,TRUE,TRUE
SP,MARACAI,2010,406000,1,406000,1,TRUE,TRUE
SP,MARILIA,2002,136292099,1,1362921,1,TRUE,TRUE
SP,MARILIA,2004,2540841174,1,25408412,1,TRUE,TRUE
SP,MARTINOPOLIS,2008,299450,1,299450,1,TRUE,TRUE
SP,MARTINOPOLIS,2010,1096182,1,1096182,1,TRUE,TRUE
SP,MATAO,2004,949000,1,949000,1,TRUE,TRUE
SP,MATAO,2015,2959400,1,2959400,1,TRUE,TRUE
SP,MOGI DAS CRUZES,2002,393335149,1,3933351,1,TRUE,TRUE
SP,MOGI DAS CRUZES,2010,2680000,1,2680000,1,TRUE,TRUE
SP,MOGI DAS CRUZES,2012,1354732211,1,13547322,1,TRUE,TRUE
SP,MOGI MIRIM,2005,14590591,1,1459059,1,TRUE,TRUE
SP,MOGI MIRIM,2010,2009660,1,2009660,1,TRUE,TRUE
SP,MOGI MIRIM,2011,854600,1,854600,1,TRUE,TRUE
SP,MOGI MIRIM,2016,7069564,1,9321698,1,TRUE,TRUE
SP,MOGI-GUACU,2007,477048,1,477048,1,TRUE,TRUE
SP,MOMBUCA,2009,456000,1,456000,1,TRUE,TRUE
SP,MONGAGUA,2004,42557564,1,425576,1,TRUE,TRUE
SP,MONGAGUA,2011,1250000,1,1250000,1,TRUE,TRUE
SP,MONGAGUA,2012,1650360,1,1650360,1,TRUE,TRUE
SP,MONTE ALEGRE DO SUL,2016,271787,1,271787,1,TRUE,TRUE
SP,MONTE ALTO,2004,63813935,1,638139,1,TRUE,TRUE
SP,MONTE APRAZIVEL,2005,20265581,1,202656,1,TRUE,TRUE
SP,MONTE MOR,2003,71621008,1,716210,1,TRUE,TRUE
SP,MONTE MOR,2012,598000,1,598000,1,TRUE,TRUE
SP,MORUNGABA,2003,19127678,1,191277,1,TRUE,TRUE
SP,MORUNGABA,2012,199000,1,199000,1,TRUE,TRUE
SP,MORUNGABA,2014,960000,1,960000,1,TRUE,TRUE
SP,MORUNGABA,2016,2202254,1,2230316,1,TRUE,TRUE
SP,NOVA ODESSA,2002,68299999,1,683000,1,TRUE,TRUE
SP,NOVO HORIZONTE,2014,2456082,1,2456082,1,TRUE,TRUE
SP,OLIMPIA,2016,498240,1,576900,1,TRUE,TRUE
SP,ORLANDIA,2004,54244596,1,542446,1,TRUE,TRUE
SP,OSASCO,2010,2565251996,1,25652520,1,TRUE,TRUE
SP,OSASCO,2013,335044777,1,3350448,1,TRUE,TRUE
SP,OSASCO,2016,3938538254,2,63000000,2,TRUE,TRUE
SP,PALMITAL,2008,299979,1,299979,1,TRUE,TRUE
SP,PARAGUACU PAULISTA,2004,62736197,1,627362,1,TRUE,TRUE
SP,PAULICEIA,2011,321000,2,321000,2,TRUE,TRUE
SP,PAULINIA,2013,500000000,1,,,TRUE,FALSE
SP,PAULINIA,2014,600000000,1,,,TRUE,FALSE
SP,PEDREIRA,2002,20306002,2,428901,1,TRUE,TRUE
SP,PEDREIRA,2003,2411987334,1,,,TRUE,FALSE
SP,PENAPOLIS,2003,70887069,1,708871,1,TRUE,TRUE
SP,PENAPOLIS,2007,895000,1,895000,1,TRUE,TRUE
SP,PEREIRAS,2009,253500,1,253500,1,TRUE,TRUE
SP,PIEDADE,2006,52755984,1,527560,1,TRUE,TRUE
SP,PIEDADE,2010,1218400,1,1218400,1,TRUE,TRUE
SP,PIEDADE,2017,1283625,1,1283625,1,TRUE,TRUE
SP,PINDAMONHANGABA,2015,200000,2,,,TRUE,FALSE
SP,PINDORAMA,2004,24481656,1,244817,1,TRUE,TRUE
SP,PINDORAMA,2011,1001900,1,1001900,1,TRUE,TRUE
SP,PIQUEROBI,2008,126750,1,126750,1,TRUE,TRUE
SP,PIRACAIA,2005,224715,1,224715,1,TRUE,TRUE
SP,PIRACAIA,2007,824980,1,824980,1,TRUE,TRUE
SP,PIRACICABA,2004,375199999,1,3752000,1,TRUE,TRUE
SP,PIRACICABA,2008,929087,1,929087,1,TRUE,TRUE
SP,PIRACICABA,2010,2806000,1,2806000,1,TRUE,TRUE
SP,PIRAPORA DO BOM JESUS,2012,9801739995,2,,,TRUE,FALSE
SP,PIRAPOZINHO,2002,268878,1,268878,1,TRUE,TRUE
SP,PLATINA,2012,300000,1,300000,1,TRUE,TRUE
SP,PORTO FELIZ,2007,1968960,1,1968960,1,TRUE,TRUE
SP,PORTO FERREIRA,2009,68891698,1,688917,1,TRUE,TRUE
SP,PORTO FERREIRA,2010,1093000,1,1093000,1,TRUE,TRUE
SP,POTIRENDABA,2002,200000,1,200000,1,TRUE,TRUE
SP,POTIRENDABA,2012,264000,1,264000,1,TRUE,TRUE
SP,PRAIA GRANDE,2007,11338079099,1,113380791,1,TRUE,TRUE
SP,PRATANIA,2007,169999,2,169999,2,TRUE,TRUE
SP,PRESIDENTE PRUDENTE,2012,2869700,1,2869700,1,TRUE,TRUE
SP,PRESIDENTE VENCESLAU,2012,1185000,1,1185000,1,TRUE,TRUE
SP,QUATA,2011,700000,1,700000,1,TRUE,TRUE
SP,RANCHARIA,2008,759968,1,759968,1,TRUE,TRUE
SP,REGISTRO,2003,84732084,1,847321,1,TRUE,TRUE
SP,REGISTRO,2016,1467540,1,2470098,1,TRUE,TRUE
SP,RIBEIRAO CORRENTE,2002,69500,1,69500,1,TRUE,TRUE
SP,RIBEIRAO GRANDE,2011,500000,1,500000,1,TRUE,TRUE
SP,RIBEIRAO PRETO,2002,90074451,1,9007445,1,TRUE,TRUE
SP,RIBEIRAO PRETO,2004,507923,1,507923,1,TRUE,TRUE
SP,RIBEIRAO PRETO,2007,1554470,7,1554470,7,TRUE,TRUE
SP,RIBEIRAO PRETO,2008,843749,1,843749,1,TRUE,TRUE
SP,RIBEIRAO PRETO,2015,2665592802,2,42034022,2,TRUE,TRUE
SP,RIO CLARO,2008,9006294,1,,,TRUE,FALSE
SP,RIO CLARO,2010,1244000,1,1244000,1,TRUE,TRUE
SP,RIOLANDIA,2008,150000,1,150000,1,TRUE,TRUE
SP,SALTO,2003,153888643,1,1538886,1,TRUE,TRUE
SP,SALTO,2007,151291434,1,1512914,1,TRUE,TRUE
SP,SALTO,2009,1618045,2,1618045,2,TRUE,TRUE
SP,SALTO DE PIRAPORA,2008,507000,1,507000,1,TRUE,TRUE
SP,SALTO DE PIRAPORA,2009,1215000,1,1215000,1,TRUE,TRUE
SP,SANTA BARBARA D'OESTE,2002,267600846,1,2676008,1,TRUE,TRUE
SP,SANTA BARBARA D'OESTE,2014,2191400,1,2191400,1,TRUE,TRUE
SP,SANTA CRUZ DA CONCEICAO,2010,950000,1,950000,1,TRUE,TRUE
SP,SANTA FE DO SUL,2003,47395742,1,473957,1,TRUE,TRUE
SP,SANTA FE DO SUL,2009,1177000,1,1177000,1,TRUE,TRUE
SP,SANTA ISABEL,2004,49916498,1,499165,1,TRUE,TRUE
SP,SANTA ISABEL,2011,1250000,1,1250000,1,TRUE,TRUE
SP,SANTO ANDRE,2006,1815126577,1,18151266,1,TRUE,TRUE
SP,SANTO ANDRE,2007,414470546,1,4144705,1,TRUE,TRUE
SP,SANTO ANTONIO DA ALEGRIA,2008,345400,1,345400,1,TRUE,TRUE
SP,SANTO ANTONIO DO ARACANGUA,2007,462000,2,462000,2,TRUE,TRUE
SP,SANTOS,2002,558580611,1,5585806,1,TRUE,TRUE
SP,SANTOS,2005,139328,1,,,TRUE,FALSE
SP,SANTOS,2012,1356282996,1,13562830,1,TRUE,TRUE
SP,SANTOS,2017,161172368,1,16117237,1,TRUE,TRUE
SP,SAO BERNARDO DO CAMPO,2004,183127043,1,1831270,1,TRUE,TRUE
SP,SAO BERNARDO DO CAMPO,2012,2035653017,1,20356530,1,TRUE,TRUE
SP,SAO BERNARDO DO CAMPO,2014,3365966079,1,42096763,1,TRUE,TRUE
SP,SAO CARLOS,2004,320265516,1,3202655,1,TRUE,TRUE
SP,SAO CARLOS,2005,147423083,2,1474231,2,TRUE,TRUE
SP,SAO CARLOS,2007,636034261,3,8283189,3,TRUE,TRUE
SP,SAO CARLOS,2008,526162,1,526162,1,TRUE,TRUE
SP,SAO JOAO DA BOA VISTA,2010,2726000,1,2726000,1,TRUE,TRUE
SP,SAO JOSE DO RIO PRETO,2004,1179025788,1,11790258,1,TRUE,TRUE
SP,SAO JOSE DO RIO PRETO,2007,591948768,1,5919488,1,TRUE,TRUE
SP,SAO JOSE DO RIO PRETO,2010,2886000,1,2886000,1,TRUE,TRUE
SP,SAO JOSE DO RIO PRETO,2012,1472506912,1,14725069,1,TRUE,TRUE
SP,SAO JOSE DOS CAMPOS,2008,809066023,2,,,TRUE,FALSE
SP,SAO JOSE DOS CAMPOS,2010,238400,1,,,TRUE,FALSE
SP,SAO JOSE DOS CAMPOS,2013,588600,1,,,TRUE,FALSE
SP,SAO JOSE DOS CAMPOS,2014,2537000,1,2537000,1,TRUE,TRUE
SP,SAO PAULO,2002,77070414395,91,352956376,5,TRUE,TRUE
SP,SAO PAULO,2003,50278324242,1,502783242,1,TRUE,TRUE
SP,SAO PAULO,2005,135000,1,,,TRUE,FALSE
SP,SAO PAULO,2008,158233621690,2,,,TRUE,FALSE
SP,SAO PAULO,2009,21229484992,14,,,TRUE,FALSE
SP,SAO PAULO,2010,65239794220,9,,,TRUE,FALSE
SP,SAO PAULO,2011,101103977936,1,,,TRUE,FALSE
SP,SAO PAULO,2012,85931295253,10,,,TRUE,FALSE
SP,SAO PAULO,2013,139471002750,6,,,TRUE,FALSE
SP,SAO PAULO,2014,164408119688,1,,,TRUE,FALSE
SP,SAO PAULO,2015,25005125194,5,84635410,2,TRUE,TRUE
SP,SAO PAULO,2017,175534189,1,17553419,1,TRUE,TRUE
SP,SAO ROQUE,2002,11137814,1,1113781,1,TRUE,TRUE
SP,SAO SEBASTIAO,2008,568061,1,56806,1,TRUE,TRUE
SP,SEM MUNICIPIO,2002,183626619,1,,,TRUE,FALSE
SP,SEM MUNICIPIO,2003,12076746393,1,,,TRUE,FALSE
SP,SEM MUNICIPIO,2007,13040198023,2,,,TRUE,FALSE
SP,SEM MUNICIPIO,2008,10175893088,8,,,TRUE,FALSE
SP,SEM MUNICIPIO,2009,5490132355,2,,,TRUE,FALSE
SP,SEM MUNICIPIO,2010,28466533036,6,,,TRUE,FALSE
SP,SEM MUNICIPIO,2012,250371052965,3,,,TRUE,FALSE
SP,SEM MUNICIPIO,2013,115265090012,1,,,TRUE,FALSE
SP,SEM MUNICIPIO,2014,170582685956,8,,,TRUE,FALSE
SP,SEM MUNICIPIO,2015,55777199995,3,,,TRUE,FALSE
SP,SEM MUNICIPIO,2017,149671136335,3,,,TRUE,FALSE
SP,SERTAOZINHO,2004,11999888,1,1199989,1,TRUE,TRUE
SP,SERTAOZINHO,2007,695527,1,695527,1,TRUE,TRUE
SP,SERTAOZINHO,2014,4110756,1,10185138,1,TRUE,TRUE
SP,SETE BARRAS,2004,22083008,1,220830,1,TRUE,TRUE
SP,SETE BARRAS,2008,690800,1,690800,1,TRUE,TRUE
SP,SOCORRO,2006,47669999,1,476700,1,TRUE,TRUE
SP,SOCORRO,2008,527418,1,527418,1,TRUE,TRUE
SP,SOCORRO,2015,2085023,1,2085023,1,TRUE,TRUE
SP,SOROCABA,2007,998596798,1,9985968,1,TRUE,TRUE
SP,SOROCABA,2008,1250000,1,1250000,1,TRUE,TRUE
SP,SOROCABA,2013,2103499997,1,21035000,1,TRUE,TRUE
SP,SUZANO,2015,2711037,1,2711037,1,TRUE,TRUE
SP,TABOAO DA SERRA,2010,357883199,1,3578832,1,TRUE,TRUE
SP,TAMBAU,2012,886200,1,886200,1,TRUE,TRUE
SP,TAQUARITUBA,2004,59930,1,59930,1,TRUE,TRUE
SP,TARUMA,2004,2010027,1,201003,1,TRUE,TRUE
SP,TARUMA,2007,739084,1,739084,1,TRUE,TRUE
SP,TAUBATE,2007,27799785,1,277998,1,TRUE,TRUE
SP,TREMEMBE,2004,4055192,1,405519,1,TRUE,TRUE
SP,TUPA,2015,2158000,1,2158000,1,TRUE,TRUE
SP,TUPI PAULISTA,2004,2510729,1,251073,1,TRUE,TRUE
SP,UBATUBA,2015,4550256,1,4550256,1,TRUE,TRUE
SP,VALENTIM GENTIL,2005,38722,1,38722,1,TRUE,TRUE
SP,VALINHOS,2003,148949999,1,1489500,1,TRUE,TRUE
SP,VARGEM GRANDE PAULISTA,2004,56717109,1,567171,1,TRUE,TRUE
SP,VARZEA PAULISTA,2003,162892616,1,1628926,1,TRUE,TRUE
SP,VARZEA PAULISTA,2007,1561022,1,1561022,1,TRUE,TRUE
SP,VINHEDO,2002,930000,1,930000,1,TRUE,TRUE
SP,VINHEDO,2007,1962000,2,1962000,2,TRUE,TRUE
SP,VIRADOURO,2012,140000,1,140000,1,TRUE,TRUE
SP,VIRADOURO,2016,92280,1,766044,1,TRUE,TRUE
SP,VOTORANTIM,2016,2656114,1,2656114,1,TRUE,TRUE
SP,VOTUPORANGA,2004,125104697,1,1251047,1,TRUE,TRUE
SP,VOTUPORANGA,2010,2583999,1,2583999,1,TRUE,TRUE
TO,-,2009,,,173600000,1,FALSE,TRUE
TO,-,2010,,,345852400,61,FALSE,TRUE
TO,-,2012,,,62287258,10,FALSE,TRUE
